date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1240,aVWAP_OB_bull_c0_1191,aVWAP_OB_bull_c0_1139,aVWAP_OB_bull_c0_1122,aVWAP_OB_bull_c0_1099,aVWAP_OB_bull_c0_1065,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1003,aVWAP_OB_bull_c0_619,aVWAP_OB_bull_c0_597,aVWAP_OB_bull_c0_589,aVWAP_OB_bear_c0_974,aVWAP_OB_bear_c0_947,aVWAP_OB_bear_c0_563,aVWAP_QQEMOD_bull_dot_c0_918,aVWAP_QQEMOD_bull_dot_c0_947,aVWAP_QQEMOD_bull_dot_c0_1076,aVWAP_QQEMOD_bull_dot_c0_1181,aVWAP_QQEMOD_bull_dot_c0_1223,aVWAP_QQEMOD_bear_dot_c0_930,aVWAP_QQEMOD_bear_dot_c0_975,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1191,aVWAP_QQEMOD_bear_dot_c0_1231,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-02-09 00:00:00+00:00,14.94,14.96,14.64,14.64,112880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.953488143867277,13.355954487902226,12.90268559459271,12.170972351869379,11.616315499862784,10.980371780461903,9.929127494518445,9.875121461438251,9.8507315772932,,,,,,12.4618749957037,,,,,12.570455179213337,,,9.040557256167704,,"rgba(38, 166, 154, 0.5)"
2026-02-10 00:00:00+00:00,14.94,15.22,14.91,14.93,143450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.986258327758438,13.38494643722446,12.927266748219514,12.19641805668022,11.641091065568908,11.00471329749389,9.93977469662113,9.885718492176117,9.86132092789842,,,,,,12.487457412467855,,,,,12.595960378734764,,,9.049897791534868,,"rgba(38, 166, 154, 1.0)"
2026-02-11 00:00:00+00:00,14.26,15.0725,14.1401,14.97,109639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.997801541543165,13.399450775360295,12.94099746749266,12.211956294207605,11.656842396324231,11.0206818352728,9.94703318071533,9.89295207062312,9.868553356874134,,,,,,12.502634411332549,,,,,12.610900949631231,,,9.056382520962595,,"rgba(38, 166, 154, 0.5)"
2026-02-12 00:00:00+00:00,14.02,14.42,13.88,14.42,130135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.000679307287145,13.410291208161755,12.953022015384915,12.227064690391142,11.67280966730416,11.037369159262331,9.954892647357925,9.90079349232756,9.876397452071833,,,,,,12.516928969931431,,,,,12.624769357820492,,,9.063516741796164,,"rgba(38, 166, 154, 0.5)"
2026-02-13 00:00:00+00:00,14.56,14.665,13.98,14.1,192398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.015761139273506,13.432260043324465,12.9747834884525,12.252402655595919,11.698854291684242,11.064052212046258,9.967279985909661,9.913142716589803,9.88874652561978,,,,,,12.541438239342662,,,,,12.64879743375522,,,9.074642301144095,,"rgba(38, 166, 154, 0.5)"
2026-02-17 00:00:00+00:00,14.49,14.81,14.26,14.59,107661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.02615488374696,13.44558296904587,12.987664152132849,12.267091692761737,11.713841041083418,11.079322350123146,9.97436572725018,9.920204904093222,9.895807809771473,,,,,,12.555731723598656,,,,,12.66285018831127,,,9.080985512167997,,"rgba(38, 166, 154, 0.5)"
2026-02-18 00:00:00+00:00,14.54,14.745,14.38,14.48,114597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.037509000675515,13.459860684875743,13.00144859972099,12.282759081004464,11.729816137349099,11.09559252981808,9.981941656903244,9.927755335875041,9.90335710384287,,,,,,12.570987967988659,,,,,12.6778557803889,,,9.087764507989577,,"rgba(38, 166, 154, 0.5)"
2026-02-19 00:00:00+00:00,14.84,14.98,14.4476,14.58,177837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.060671245216023,13.485237184039972,13.025070889967763,12.30876421034962,11.755991936279965,11.12199057982796,9.994163073490972,9.939930388755352,9.915527938076941,,,,,,12.59655851749111,,,,,12.703118618558884,,,9.098636575523102,,"rgba(38, 166, 154, 0.5)"
2026-02-20 00:00:00+00:00,14.83,14.9075,14.54,14.79,124087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.076040229488633,13.502407602911878,13.041210945986734,12.326611932287511,11.774009461506438,11.140202122000682,10.002659538412162,9.948395106411859,9.923989888291223,,,,,,12.614075634027058,,,,,12.720412929112484,,,9.106202375857302,,"rgba(38, 166, 154, 0.5)"
2026-02-23 00:00:00+00:00,14.73,14.83,14.58,14.82,163889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.094037364550205,13.523586990596216,13.061516616484614,12.349353098555989,11.79711721701802,11.163676402959492,10.013727305438952,9.959423410333928,9.93501536279853,,,,,,12.636296070851918,,,,,12.742309962870927,,,9.116083264461295,,"rgba(38, 166, 154, 0.5)"
