date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_108,Gap_Up_aVWAP_101,Gap_Down_aVWAP_92,Gap_Down_aVWAP_24,aVWAP_OB_bull_185,aVWAP_OB_bull_95,aVWAP_OB_bear_154,aVWAP_OB_bear_33,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-29 00:00:00+00:00,56.2185396746,57.3285567984,55.5199944157,55.7879295835,533282,,53.024629047447654,46.402071634551135,41.771907229845304,,48.27222081648349,,41.440078186327966,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.657743174185694,49.94541200122612,1.3468169967251589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32531501001537,11.594028935359958,True,False,True,False,True,10.024674397063585,0,1.2261277267070203,0.7522184917109804,False,False,False,False,0.3428282503075186,0.33556145463782155,False,False,False,False,-8856078,-13802985.92174426,False,False,False,False,975487.7448460418,False,False,False,False
2024-01-05 00:00:00+00:00,55.6252546602,56.0510801948,54.4434691879,55.6156855471,989668,,53.37019713091644,47.03281224072476,41.948320661040235,,48.89594282276685,,41.63639726360638,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.848347507904316,50.21668840510192,1.115548389689566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.53859952617232,12.642234798799585,True,False,True,False,True,9.303921912892402,0,1.2106783102140442,0.7600872600413608,False,False,False,False,0.29381208716730145,0.3146867709025615,False,False,False,False,-9845746,-13509857.038652092,False,False,False,False,976538.1341167053,False,False,False,False
2024-01-12 00:00:00+00:00,55.7592222441,56.802255576,54.2377332555,55.7305149047,1037800,,53.66821432252532,47.62105390676751,42.131503199231155,,49.46133302058239,,41.83970575110302,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.062948788895757,50.60061053322807,1.0188947046405021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45191713119142,13.471347702672709,True,False,True,False,True,9.431990742017465,0,1.20281036751059,0.7729621717409246,False,False,False,False,0.3050401984004423,0.3098634846515019,False,False,False,False,-8807946,-13161567.33208527,False,False,False,False,981076.0501080604,False,False,False,False
2024-01-19 00:00:00+00:00,56.3237999191,56.3237999191,54.2090259161,55.2233519085,897668,,53.87037381591964,48.06943535793367,42.28625085596622,,49.879988997437245,,42.011084085231126,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.247060377228187,50.89420064213293,1.0347887934606366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.30857401085451,14.31013333223494,True,False,True,False,True,9.977080921565289,0,1.1758814572908223,0.8005496620585419,False,False,False,False,0.29459764930037624,0.3022305669759391,False,False,False,False,-7910278,-12772582.937115991,False,False,False,False,974897.6760259819,False,False,False,False
2024-01-26 00:00:00+00:00,59.5294528197,59.8069571007,56.4099219374,56.7831173497,991583,58.58211061926666,54.35436208133483,48.68250147798272,42.490198050988816,,50.48789703483392,,42.23566331191655,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.5490890510624356,51.48834066189815,1.4490868832357784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9702654137001,15.960993946232378,True,False,True,False,True,12.965072430120117,0,1.17006505119026,0.8042826764327269,False,False,False,False,0.3428282505569523,0.3225294087664457,False,False,False,False,-6918695,-12338961.608440733,False,False,False,False,976133.6259499833,False,False,False,False
2024-02-02 00:00:00+00:00,59.6347130642,61.1179256003,58.0223175008,59.4337616884,685707,58.994829725289456,54.70171174114612,49.105388489825295,42.63693534508399,,50.90741809020441,,42.39681238450885,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.864529288049204,54.837621490407805,0.8179840765000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.18904569335531,17.198724723311244,True,False,True,False,True,13.060440460140953,0,1.1829655915674964,0.7623080590415026,False,False,False,False,0.34282825082996826,0.33267882979820695,False,False,False,False,-6232988,-11886667.267074753,False,False,False,False,954620.5425462808,False,False,False,False
2024-02-09 00:00:00+00:00,57.7687360027,59.4337616884,53.7401393724,58.9457369184,1291233,58.11881171581586,54.95475372832666,49.64115915243595,42.86501211733136,,51.39236642052712,,42.647420697244875,"rgba(38, 166, 154, 1.0)",-1.0,56.298397,6.10763927408905,56.048083464881216,0.2817213755760683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.28492417258032,17.198724723311244,True,False,True,False,True,10.677841759092246,0,1.103783441668515,0.8054144504742389,False,False,False,False,0.23914552164073288,0.2859121757194699,False,False,False,False,-7524221,-11563523.099143289,False,False,False,False,979554.7986539637,False,False,False,False
2024-02-16 00:00:00+00:00,59.4720381409,60.7638684143,57.3955405904,57.7783051158,1264422,58.44490440232827,55.372061443973564,50.23882884825623,43.11561571252247,,51.95932821205594,,42.92151363731793,"rgba(38, 166, 154, 1.0)",0.0,0.0,6.3778744566354995,56.684062235326635,0.4371324529087852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.27120876564538,17.198724723311244,True,False,True,False,True,12.259019400903547,0,1.1712609611239986,0.7725875805673406,False,False,False,False,0.3253443724496613,0.3056282740845656,False,False,False,False,-6259799,-11170654.647354897,False,False,False,False,1000656.0728277442,False,False,False,False
2024-02-23 00:00:00+00:00,58.7160782032,59.9504937977,57.6443375319,59.2041029731,665375,58.489105722392374,55.5388092997859,50.51030664279296,43.240906430599516,,52.209691392338584,,43.05833760635927,"rgba(38, 166, 154, 1.0)",0.0,0.0,6.633635171083011,56.8235122958956,0.2852984613254546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.56163380533155,17.198724723311244,True,False,True,False,True,11.298285233628818,0,1.1819914834011782,0.7684852989321708,False,False,False,False,0.3153675546663933,0.31049791437547947,False,False,False,False,-6925174,-10856174.599402683,False,False,False,False,975820.4378034669,False,False,False,False
2024-03-01 00:00:00+00:00,60.5055023596,60.5533479253,58.2663298858,58.4481430354,756165,58.66107428528589,55.76256328417373,50.8336517141268,43.38993663809634,,52.513057906470245,,43.22075299850337,"rgba(38, 166, 154, 1.0)",0.0,0.0,6.926386903075949,57.07155157844978,0.4957780772577453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73829222125339,17.198724723311244,True,False,True,False,True,12.948474694014088,0,1.190171147181057,0.7935252251730445,False,False,False,False,0.33709225093675277,0.3237950826561161,False,False,False,False,-6169009,-10508977.147595076,False,False,False,False,959549.6646328397,False,False,False,False
2024-03-08 00:00:00+00:00,58.6299561849,61.0796491478,57.787874229,60.2279980787,1258357,58.75295523794345,56.037532444840664,51.29101355378437,43.62307172022708,,52.92922958281836,,43.47445520845675,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.138069152743064,57.2803223284824,0.1890754807130102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18044044879997,17.198724723311244,True,False,True,False,True,10.577480071249962,0,1.1809425765972568,0.7823504309535955,False,False,False,False,0.33794700605476496,0.33087104435544057,False,False,False,False,-7427366,-10280709.655180626,False,False,False,False,981683.5413267035,False,False,False,False
2024-03-15 00:00:00+00:00,58.4684214317,59.0031515973,57.291722749,58.3046063383,2044496,58.63916820465575,56.2947792272926,51.86118495579871,43.96613684533135,,53.42053328488229,,43.84690652518534,"rgba(38, 166, 154, 0.75)",0.0,0.0,7.3317452565141545,57.345107141237676,0.1532124004805371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.92604567739825,17.198724723311244,True,False,True,False,False,10.375203238935981,0,1.1762994725973865,0.8047662523464353,False,False,False,False,0.2926212462861256,0.3117461453207831,False,False,False,False,-9471862,-10220795.014056135,False,False,False,False,1060410.3901173181,False,False,False,False
2024-03-22 00:00:00+00:00,60.1755990288,61.3426526403,57.0216607562,58.4587763605,1108265,58.73541422830106,56.485248595038335,52.186392956662175,44.161262938545924,,53.71072966986339,,44.05802678904032,"rgba(38, 166, 154, 0.75)",0.0,0.0,7.552554917219817,57.50330453709783,0.3538265555155831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.79318143486697,17.198724723311244,True,False,True,False,False,11.981556203000103,0,1.1791681499141382,0.7760039782807422,False,False,False,False,0.328980735932335,0.3203634406265591,False,False,False,False,-8363597,-10083224.790792717,False,False,False,False,1063955.1760345537,False,False,False,False
2024-03-29 00:00:00+00:00,62.7508330311,63.0304436443,59.0471257019,60.5421117332,1161123,59.03266289273849,56.784409870258884,52.588079661641046,44.38771487193619,,54.086152769377904,,44.302380733992415,"rgba(38, 166, 154, 0.75)",0.0,0.0,7.8141756830601325,59.490660263371694,0.41721262740429976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.70796238691096,17.198724723311244,True,False,True,False,False,14.303838103960654,0,1.2000736894895483,0.7495550593863884,False,False,False,False,0.3428282510679578,0.33159584584725843,False,False,False,False,-7202474,-9869835.843326591,False,False,False,False,1071152.7926245867,False,False,False,False
2024-04-05 00:00:00+00:00,61.2365568574,63.0160724883,56.1660464927,62.7122527464,1032197,59.12586312260863,56.94994861348422,52.86379307382452,44.56737805308376,,54.33155284791003,,44.49599028270896,"rgba(38, 166, 154, 0.75)",0.0,0.0,7.997830780100354,59.84440560606771,0.17406610487385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.00504180364302,17.198724723311244,True,False,True,False,False,12.371951571827154,0,1.1749174983817112,0.7457987354542317,False,False,False,False,0.29509316871599395,0.3133445072816262,False,False,False,False,-8234671,-9748712.521598695,False,False,False,False,1068267.1783560987,False,False,False,False
2024-04-12 00:00:00+00:00,57.860781948,62.3843203267,56.327215632,61.6223597042,1045144,59.10477622148867,57.04070811187116,53.07747347330202,44.73052856113396,,54.51000487481798,,44.67158762238894,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.031077639250556,59.5037037873733,-0.20457053376545467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88865368303391,20.52937741804851,True,False,True,False,False,8.274032276101842,0,1.1724063389815191,0.7614887943514849,False,False,False,False,0.28746212809731486,0.30040331768947054,False,False,False,False,-9279815,-9713979.371850643,False,False,False,False,1066554.350329721,False,False,False,False
2024-04-19 00:00:00+00:00,58.37197072,58.6999031398,56.211474778,57.976522802,844286,59.024594921639526,57.067373124022026,53.20858473451602,44.84961017153566,,54.61036146267627,,44.7996107913502,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.124430552541954,59.20441869731547,-0.10246231682724069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.92124757978939,18.57813123671511,True,False,True,False,False,8.754132497220446,1,1.1888384757166301,0.8063400448996695,False,False,False,False,0.22693699051632366,0.26367015410289707,False,False,False,False,-8435529,-9619279.34430615,False,False,False,False,1050090.028083075,False,False,False,False
2024-04-26 00:00:00+00:00,60.2334694558,62.5000611807,58.2514073304,58.5648721434,1093200,59.11810404284273,57.21651007832162,53.45762328730319,45.03062597576215,,54.83011916160115,,44.99380860529293,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.24680442296924,59.377022283362265,0.10385200479016225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.426347922549326,18.049905037554097,True,False,True,False,False,10.479145987697617,1,1.2267001687231474,0.7651045331945674,False,False,False,False,0.31623578545948766,0.28995296978119234,False,False,False,False,-7342329,-9450616.355839029,False,False,False,False,1053283.3593361806,False,False,False,False
2024-05-03 00:00:00+00:00,60.870044153,61.6705850601,59.1821566983,60.6482075161,700650,59.182101286635806,57.312129394701415,53.61366867923573,45.146261979544356,,54.968209196711854,,45.117695032149435,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.403022190605517,59.477775787310165,0.16568662251616773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.37196796458794,17.90074026996355,True,False,True,False,False,11.060132416070974,1,1.1940422231911538,0.8105100955778338,False,False,False,False,0.3181876421131513,0.3040703059471718,False,False,False,False,-6641679,-9242546.922073174,False,False,False,False,1027162.3697557228,False,False,False,False
2024-05-10 00:00:00+00:00,61.0147202205,61.9213569105,59.8380215378,61.2558469998,656520,59.251025300608326,57.40602030432776,53.76085552149574,45.255490079328986,,55.099429196380164,,45.234595512140416,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.53813749418407,59.58153735862101,0.16785661543342822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.40347170509398,17.790635184134686,True,False,True,False,False,11.193378017395823,1,1.1885314838268433,0.802750479890653,False,False,False,False,0.33638946843594986,0.32022988719156087,False,False,False,False,-5985159,-9001258.927845532,False,False,False,False,999707.379403447,False,False,False,False
2024-05-17 00:00:00+00:00,62.3553851132,63.0401851662,60.4553060927,61.3137174268,628841,59.349554010094444,57.51639902670017,53.915787953918276,45.36546011050584,,55.24100175015322,,45.35217146927564,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.697436831875772,59.73483355726862,0.30130159109947857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07648352244442,17.790635184134686,True,False,True,False,False,12.426397038952903,1,1.1957667480699161,0.782896629866268,False,False,False,False,0.34282825040288695,0.3315290687972239,False,False,False,False,-5356318,-8731263.303560678,False,False,False,False,972235.7957439325,False,False,False,False
2024-05-24 00:00:00+00:00,62.2299991879,64.2940444183,60.6578525873,62.3168048285,720186,59.47171653518478,57.64841056224499,54.09558618557919,45.492959892608795,,55.40637492237031,,45.48835628603648,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.83958700839487,60.63298357768556,0.18066631491921187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44055446075829,17.790635184134686,True,False,True,False,False,12.265462635148285,1,1.1806243891502326,0.775455251447482,False,False,False,False,0.3428282503034917,0.33717865955035775,False,False,False,False,-6076504,-8534614.466259887,False,False,False,False,953565.4405036411,False,False,False,False
2024-05-31 00:00:00+00:00,61.0629455764,62.5386414654,60.276872276,62.4325456825,707141,59.54074812397342,57.74275288708735,54.242397453620484,45.60826972003532,,55.537035593346125,,45.61140018949087,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.941639145936824,60.55906556369369,0.05635208539312085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.611922567848204,17.56879594728865,True,False,True,False,False,10.765994013733174,1,1.172338936788492,0.8168639046743846,False,False,False,False,0.2853116348692175,0.31124514720978763,False,False,False,False,-6783645,-8404913.02431471,False,False,False,False,935311.7782441122,False,False,False,False
2024-06-07 00:00:00+00:00,59.2882524811,61.8056160565,59.0471257019,61.8056160565,607779,59.55672140763153,57.7929051944891,54.342410739834904,45.69827459336268,,55.62146563537709,,45.707353157359904,"rgba(38, 166, 154, 0.75)",0.0,0.0,9.00346051271105,60.41630052355989,-0.12529049701137848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49460989042101,15.401043259696237,True,False,True,False,False,8.538642421043221,1,1.1370393719470842,0.8709735182879963,False,False,False,False,0.1972724720783358,0.2542588096440617,False,False,False,False,-7391424,-8329839.763254362,False,False,False,False,911050.0909667704,False,False,False,False
2024-06-14 00:00:00+00:00,59.336477837,60.5517568044,57.46533403,58.5841622857,785529,59.53952578178054,57.829157055766785,54.44643881448733,45.80552715068505,,55.70406515962388,,45.82158052806219,"rgba(38, 166, 154, 0.5)",0.0,0.0,9.08695803148878,60.088145921452686,-0.08271944052651663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.01377296107714,13.9015334457482,False,False,True,False,False,8.58646757071234,1,1.082327920613618,0.9285212374006686,False,False,False,False,0.034533622207946396,0.14439621592600405,False,False,False,False,-6605895,-8202140.151161447,False,False,False,False,901752.2323766394,False,False,False,False
2024-06-21 00:00:00+00:00,59.7450557241,61.0182950766,58.9966631276,58.9966631276,871838,59.555382155705914,57.89077886216868,54.5756515683604,45.92962712310632,,55.81178237239278,,45.953613645669826,"rgba(38, 166, 154, 0.5)",0.0,0.0,9.175893460733327,60.13301516137475,-0.042280290081282895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23513246981031,13.09043217149948,False,False,True,False,False,8.997072040273785,1,1.0661421310366712,0.9404222980897083,False,False,False,False,0.10500543777998739,0.12470082685299572,False,False,False,False,-5734057,-8019319.177001339,False,False,False,False,899536.3633117031,False,False,False,False
2024-06-28 00:00:00+00:00,60.3379381707,60.8141880048,57.8206176188,59.7450557241,1140305,59.56066485508824,57.95635696683386,54.72786133426187,46.085701680336605,,55.93614407709109,,46.1194411429099,"rgba(38, 166, 154, 0.5)",0.0,0.0,9.267688309646049,60.06551250667955,0.02939521215197734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.088933689090155,12.867136791790543,False,False,True,False,False,9.595814821318495,1,1.0220413816576128,0.9550129468612991,False,False,False,False,0.041639173319064124,0.08317000008602993,False,False,False,False,-4593752,-7765573.460186426,False,False,False,False,917371.0771404658,False,False,False,False
2024-07-05 00:00:00+00:00,59.5117904992,60.8919430798,59.2153492759,60.503167705,559565,59.56839199868775,57.99064234231539,54.80238705844388,46.16219432136124,,55.997639781692946,,46.20062776773333,"rgba(38, 166, 154, 0.5)",0.0,0.0,9.348041503087423,60.05885808806758,-0.05852216089187179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18315953999372,11.892835659392347,False,False,True,False,False,8.518548600889652,1,1.0536093477423987,0.9407618997059913,False,False,False,False,0.1086751142039272,0.09592255714497856,False,False,False,False,-5153317,-7572072.981654098,False,False,False,False,890866.923278209,False,False,False,False
2024-07-12 00:00:00+00:00,65.8682678774,66.487878631,60.1824280208,60.1921474051,864881,59.73820750588242,58.15715029968829,55.00772406055868,46.31538332032026,,56.19052131130059,,46.36318000405513,"rgba(38, 166, 154, 0.5)",0.0,0.0,9.565735422291251,60.56231228670329,0.5546834985977265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.09418077996179,11.892835659392347,False,False,True,False,True,14.561139328411993,1,1.0566260365413838,0.8811032200788018,False,False,False,False,0.342828245236048,0.21937540119051327,False,False,False,False,-4288436,-7328840.612642684,False,False,False,False,888942.0400724157,False,False,False,False
2024-07-19 00:00:00+00:00,68.0842875138,71.0681385155,66.1598494085,66.5972217051,1100403,60.1275738194801,58.497405981952056,55.37174335685826,46.55213056782987,,56.54715662065464,,46.614220530166556,"rgba(38, 166, 154, 1.0)",0.0,0.0,9.803349351228,61.57081253245059,0.6644132273561707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03602452510185,10.138088092323187,True,False,True,False,True,16.454136337167398,1,1.11740077114131,0.8264320285400992,False,False,False,False,0.3428282482571256,0.28110182472381945,False,False,False,False,-3188033,-7022114.1228173,False,False,False,False,904605.8148818664,False,False,False,False
2024-07-26 00:00:00+00:00,71.1944905123,72.3705360211,64.7019417529,68.8132413416,1468131,60.65134230704102,58.95943094299718,55.86212818369414,46.8740784002124,,57.02867217717089,,46.955115126748865,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.10259113672252,64.56202799929919,0.6565110300160597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.16333164686931,13.04847615148288,True,False,True,False,True,18.967540889369783,1,1.0747734789365013,0.8560220945082218,False,False,False,False,0.3380474001362946,0.309574612430057,False,False,False,False,-1719902,-6629357.669275278,False,False,False,False,946348.4211869133,False,False,False,False
2024-08-02 00:00:00+00:00,66.4708697083,72.0206381838,64.7894162123,71.2722455872,951732,60.901881712369054,59.1942735973672,56.12537109607007,47.062955950529215,,57.28269326424954,,47.154763112696244,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.22589723690644,64.72153356932652,0.17106920776202605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.76363102638354,13.04847615148288,True,False,True,False,True,13.105745868975177,1,1.056335103855615,0.8787042341971525,False,False,False,False,0.33001323109941527,0.31979392176473614,False,False,False,False,-2671634,-6336192.953032665,False,False,False,False,946747.2048026974,False,False,False,False
2024-08-09 00:00:00+00:00,67.8218641358,68.4553736091,63.0982433318,64.0313042314,691575,61.04062834214753,59.33244695294799,56.2888665944986,47.18957592737347,,57.43784836707293,,47.28843535538937,"rgba(38, 166, 154, 1.0)",-1.0,64.04728,10.343410334165648,64.72943222629391,0.2989760446118413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29651460671762,13.04847615148288,True,False,True,False,True,14.212420793882412,1,1.084860537244176,0.8990894623291386,False,False,False,False,0.16362885004392003,0.24171138590432809,False,False,False,False,-1980059,-6013516.363919134,False,False,False,False,927845.5600024976,False,False,False,False
2024-08-16 00:00:00+00:00,68.9007158009,69.6199502443,66.3542370959,67.6663539859,684644,61.21554501265877,59.49803444748089,56.473977126369746,47.32508019917639,,57.616546123386314,,47.431437944904054,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.444316975490812,64.93082381077832,0.3801006805363759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.37852550885475,13.04847615148288,True,False,True,False,True,15.08536157254499,0,1.080907482352638,0.9006595078784618,False,False,False,False,0.3017569237229858,0.2717341548136569,False,False,False,False,-1295415,-5664027.373999199,False,False,False,False,909830.6296319423,False,False,False,False
2024-08-23 00:00:00+00:00,70.9612252874,71.5443883496,68.14260382,69.2992105601,491138,61.368649686253164,59.638281143739796,56.624347758603705,47.43004303367657,,57.76361863743628,,47.542182712473306,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.525919916796555,65.17422309382103,0.5497858846849539,0.0,0.0,0.0,0.0,1.0,69.9504093129,69.6199502443,140.0,66.19065744546369,13.04847615148288,True,False,True,False,True,16.716542178343904,0,1.0954268316032851,0.8743514887290069,False,False,False,False,0.34282824843646964,0.3072812016250633,False,False,False,False,-804277,-5304045.864814073,False,False,False,False,878816.3607703169,False,False,False,False
2024-08-30 00:00:00+00:00,71.8359698807,72.2344646399,69.9504093129,71.2819649716,728114,61.61393197650551,59.86096524044915,56.85925970997378,47.59148202370592,,57.99456703986625,,47.71243818151052,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.651391905638269,65.57627853200566,0.5876876378364039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.07657999783751,13.04847615148288,True,False,True,False,True,17.395906949381853,0,1.1072963959012059,0.8734749089589776,False,False,False,False,0.34282824898405784,0.3250547253045606,False,False,False,False,-76163,-4916795.282235253,False,False,False,False,867653.2229354786,False,False,False,False
2024-09-06 00:00:00+00:00,70.8348732906,73.3959310722,69.8629348536,71.0389803624,512423,61.77985582355955,60.01299024121675,57.02040664350372,47.70391164941567,,58.152733602434324,,47.830927004728714,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.758192045772148,65.82429460115448,0.4657454215473525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.92414965135386,13.04847615148288,True,False,True,False,True,16.155091241835148,0,1.1109412365699396,0.86743864666265,False,False,False,False,0.3428282491898332,0.33394148724719686,False,False,False,False,-588586,-4596187.187254864,False,False,False,False,841339.873088406,False,False,False,False
2024-09-13 00:00:00+00:00,73.8770405985,73.9742344422,67.7343896765,70.582169297,895918,62.071149104572676,60.28058510382756,57.303191965692534,47.90202736559539,,58.43053991877128,,48.03958275300911,"rgba(38, 166, 154, 1.0)",0.0,0.0,10.903939467196523,66.24330067638337,0.700090086255708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90854181965882,13.726054642216226,True,False,True,False,True,18.507570688836264,0,1.0905511680488498,0.8478153018975306,False,False,False,False,0.30283678861291913,0.31838913793005796,False,False,False,False,307332,-4232963.543754504,False,False,False,False,845382.6973040797,False,True,False,False
2024-09-20 00:00:00+00:00,73.2345892916,75.1767490744,72.9655243343,74.5848061683,1072598,62.463028654467045,60.6362919718511,57.67093942704675,48.153748894721645,,58.794396599469124,,48.30453008925763,"rgba(38, 166, 154, 1.0)",0.0,0.0,11.040981414525138,69.20478709810205,0.36498586875587774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.10451203369071,14.036359884114276,True,False,True,False,True,17.708896950915243,0,1.1460379072365052,0.8557686410967845,False,False,False,False,0.3428282499577492,0.3306086939439036,False,False,False,False,-765266,-3976097.059031948,False,False,False,False,862213.4604667404,False,False,False,False
2024-09-27 00:00:00+00:00,72.735596098,73.7384745753,71.4930052042,73.4204887167,777871,62.70431707973463,60.8614679955618,57.90944846796691,48.32530397307235,,59.028478260843116,,48.484872833545744,"rgba(38, 166, 154, 1.0)",0.0,0.0,11.14791706151411,69.31007602236261,0.3072789344175601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84154123053017,14.036359884114276,True,False,True,False,True,17.085532027961644,0,1.1138692630317362,0.8842805592456944,False,False,False,False,0.2792260492911332,0.3049173716175184,False,False,False,False,-1543137,-3795877.7953999517,False,False,False,False,855965.8708025374,False,False,False,False
2024-10-04 00:00:00+00:00,69.8492629195,73.4622671664,69.4578957089,72.6377542954,926144,62.9296155081987,61.081001026205676,58.15148091447076,48.512129179857276,,59.26292338272894,,48.680994976096514,"rgba(38, 166, 154, 0.75)",0.0,0.0,11.1780568525168,69.24798630088463,0.053790799827609745,0.0,0.0,0.0,0.0,-1.0,71.4930052042,69.7025002156,146.0,65.484218926554,14.036359884114276,True,False,True,False,False,13.570449237203928,0,1.1258075911865595,0.8835922057921494,False,False,False,False,0.23026887280943328,0.26759312221347586,False,False,False,False,-2469281,-3697611.3661110667,False,False,False,False,861164.2507430902,False,False,False,False
2024-10-11 00:00:00+00:00,67.7163116215,69.7025002156,64.9963095076,69.6046584129,930658,63.05137830371104,61.218111621681864,58.322470428554546,48.668341673620425,,59.42235035848128,,48.84459912269267,"rgba(38, 166, 154, 0.5)",0.0,0.0,11.161438178223744,69.06905030443919,-0.1211975250266958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.401969440902526,16.375449802426616,False,False,True,False,False,11.092358722582006,0,1.0781005629103215,0.9129422873774948,False,False,False,False,0.06308242974140384,0.16533777597743984,False,False,False,False,-3399939,-3675561.5612139506,False,False,False,False,866311.9358732317,False,False,False,False
2024-10-18 00:00:00+00:00,68.9001974337,70.3727165638,67.3494048616,67.6282539991,648969,63.158228540669924,61.330963383794405,58.45575378165666,48.78376887552276,,59.548645639783615,,48.96547131193125,"rgba(38, 166, 154, 0.5)",0.0,0.0,11.161284189064691,69.12021424815896,-0.01971249998942958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80317199131793,14.862668704477471,False,False,True,False,False,12.089268496518674,0,1.1030358027446967,0.8686818912601402,False,False,False,False,0.10206216704448916,0.1336999715109645,False,False,False,False,-2750970,-3607073.2974203248,False,False,False,False,850212.4591418812,False,False,False,False
