date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_17,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_70,aVWAP_BoS_CHoCH_bear_100,aVWAP_BoS_CHoCH_bear_121,aVWAP_BoS_CHoCH_bear_151,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-03-07 00:00:00+00:00,4.12,4.6,4.01,4.48,999774,8.967184731777005,6.801984789661066,6.2159186544941365,5.188186961480298,4.440682961697157,4.63140220009553,5.810283804002201,#000000,1.1901914903846,4.423902965138167,-0.25533955467952724,2,0.24059193028184317,0.48118386056368634,0.0,0.0,0.0,0.0,48.4059263178734,-3.6945252516378417,True,False,False,False,True,0.0
2025-03-14 00:00:00+00:00,3.88,4.53,3.6,4.04,2132245,8.920424302690503,6.761341178821776,6.176947013956639,5.157925700219074,4.41593782834786,4.3854200017400515,5.756104593144813,#000000,1.153711254022336,4.321178049240835,-0.3823990168273889,2,0.24157002871458721,0.48314005742917443,0.0,0.0,0.0,0.0,46.47009132270671,-3.6945252516378417,True,False,False,False,False,0.0
2025-03-21 00:00:00+00:00,3.83,4.245,3.76,3.84,1579754,8.885939983706182,6.731361068819737,6.148195935356449,5.1354005446945,4.396990721033026,4.28636652872605,5.723450803737184,"rgba(239, 83, 80, 0.5)",1.1374082598388688,4.269344385593237,-0.3862679752787064,2,0.24214243643320252,0.48428487286640504,0.0,0.0,0.0,0.0,44.90940649357179,-1.145027765125377,True,False,False,True,False,0.0
2025-03-28 00:00:00+00:00,3.62,3.975,3.572,3.91,894394,8.865757098450073,6.7133348762061145,6.130632072660622,5.120697968275262,4.381965509888084,4.2226584651260675,5.702054411591675,"rgba(239, 83, 80, 0.5)",1.113283399646318,4.231691368013458,-0.5494480275263129,2,0.24221818347690233,0.48443636695380465,0.0,0.0,0.0,0.0,43.0556086664603,-2.8654630778195056,True,False,False,True,False,0.0
2025-04-04 00:00:00+00:00,2.84,3.5865,2.82,3.55,1533983,8.827243190589087,6.676405125757679,6.093241080247175,5.08495768981024,4.334143771441944,4.037573995648096,5.646791113245405,"rgba(239, 83, 80, 0.5)",1.1160197615222793,4.113600869241191,-1.14119920914659,2,0.24087813276112882,0.48175626552225764,0.0,0.0,0.0,0.0,39.52885208873667,-6.16097773409372,True,False,False,True,False,0.0
2025-04-11 00:00:00+00:00,2.8,2.98,2.51,2.69,2138234,8.771473937458275,6.6217074310320365,6.0372665798956255,5.029574077919566,4.25751576556134,3.8025030394475503,5.333085788382243,"rgba(239, 83, 80, 0.5)",1.114128302249796,3.638017833689197,-0.7521735441034573,2,0.23918468508200474,0.4783693701640095,0.0,0.0,0.0,0.0,36.91405541595046,-8.523079526745498,False,False,False,True,False,0.0
2025-04-18 00:00:00+00:00,2.9,2.99,2.774,2.89,997409,8.74634148747617,6.597520153170994,6.012765036505437,5.006005442019738,4.227045438798696,3.7300428049512857,5.307874101548098,"rgba(239, 83, 80, 1.0)",1.123172790409943,3.6026882738524906,-0.6256279353028299,2,0.2397162904948137,0.4794325809896274,0.0,0.0,0.0,0.0,35.61087454654933,-9.632817941268698,False,True,False,True,False,0.0
2025-04-25 00:00:00+00:00,3.23,3.25,2.86,2.88,1028406,8.72163994570742,6.574402258705401,5.989691282000268,4.98476968603542,4.202069375023919,3.6834647970744436,5.290393570947324,"rgba(239, 83, 80, 0.5)",1.1246189665037494,3.5903630994588074,-0.3204312840100105,1,0.19484118328305297,0.19484118328305297,0.0,0.0,0.0,0.0,36.44255162393233,-9.632817941268698,False,False,False,True,False,0.0
2025-05-02 00:00:00+00:00,3.15,3.2622,2.972,3.21,693619,8.705145154716398,6.559048256090963,5.974413875320899,4.9708247333709155,4.186066680788675,3.656544287756935,5.278053281650649,"rgba(239, 83, 80, 0.5)",1.1259946873925202,3.580409042593458,-0.38224784487230723,1,0.19765542486862256,0.19765542486862256,0.0,0.0,0.0,0.0,36.781945007993166,-9.632817941268698,False,False,False,True,False,0.0
2025-05-09 00:00:00+00:00,3.25,3.4,2.95,3.11,1044637,8.680803720857147,6.536659991960271,5.952284218477241,4.951018145259087,4.1644245308226395,3.6254839306686977,5.261239507212083,"rgba(239, 83, 80, 0.5)",1.1237112738720616,3.570050169550125,-0.28481530531174865,1,0.2034471623310155,0.2034471623310155,0.0,0.0,0.0,0.0,37.5599803196462,-9.632817941268698,False,False,False,True,False,0.0
2025-05-16 00:00:00+00:00,4.14,4.57,3.19,3.33,4063995,8.601084989965374,6.471705906394626,5.892523582564186,4.909971840218695,4.1488673176360304,3.696887471252387,5.263953686441169,"rgba(239, 83, 80, 0.5)",1.104815617897256,3.719473903862662,0.3806301154012518,1,0.21094416196394458,0.21094416196394458,0.0,0.0,0.0,0.0,41.9660753567554,-13.092816822680362,True,False,False,True,True,0.0
2025-05-23 00:00:00+00:00,3.68,4.3,3.64,4.16,1336534,8.574937435610327,6.450286479511584,5.8727335644694465,4.895948134459947,4.141918562447945,3.708249700883683,5.256857871764832,"rgba(239, 83, 80, 0.5)",1.0825711802743077,3.7317273763008156,-0.0477819632032958,1,0.21938614733331202,0.21938614733331202,0.0,0.0,0.0,0.0,43.450961117565335,-11.731044385726413,True,False,False,True,True,0.0
2025-05-30 00:00:00+00:00,3.61,3.76,3.52,3.72,590879,8.562876106415942,6.44004557467429,5.863057751832098,4.888421856552768,4.136273926405859,3.706083682429447,5.25050243422224,"rgba(239, 83, 80, 0.5)",1.0376860432348858,3.7247288311704514,-0.11056218007211073,1,0.2291760923323503,0.2291760923323503,0.0,0.0,0.0,0.0,44.27456964893907,-10.965766748500492,True,False,False,True,True,0.0
2025-06-06 00:00:00+00:00,3.7,3.88,3.59,3.59,792481,8.547095975462678,6.426879111276409,5.850747917648589,4.879205390964377,4.130256131361824,3.7067011566897063,5.243442738785347,"rgba(239, 83, 80, 0.5)",0.9942930305653263,3.722914792833805,-0.02304631746314891,0,,,0.0,0.0,0.0,0.0,45.22560694882778,-10.029518635571371,True,False,False,True,True,0.0
2025-06-13 00:00:00+00:00,3.84,4.02,3.71,3.75,1038283,8.527143610168348,6.4106620377065235,5.835830181517007,4.868716387814222,4.125130324907514,3.7134193416091335,5.236707354519378,#000000,0.9419165242944251,3.7311735105458017,0.1155372972522362,0,,,0.0,0.0,0.0,0.0,46.4728013678574,-8.779741795342133,True,False,False,False,True,0.0
2025-06-20 00:00:00+00:00,3.79,3.94,3.74,3.86,780411,8.512151842123494,6.398449443701459,5.824577196955864,4.8607180099152885,4.120939377413069,3.716999798548545,5.231005895486482,#000000,0.9101846758456752,3.735049803012325,0.06037257981367276,0,,,0.0,0.0,0.0,0.0,47.16093248130385,-8.04519469900633,True,False,False,False,True,0.0
2025-06-27 00:00:00+00:00,4.05,4.16,3.74,3.78,582530,8.50140326640022,6.389970109048709,5.816924229400583,4.855735614743331,4.119527648826655,3.7233220616356837,5.228358407014082,#000000,0.8744118847226964,3.743574560849623,0.35043604107411475,0,,,0.0,0.0,0.0,0.0,48.73075058152383,-6.4443430520501295,True,False,False,False,True,0.0
2025-07-04 00:00:00+00:00,4.11,4.1324,3.97,4.11,318382,8.495663475261527,6.385528360144368,5.812966569725571,4.853306955739913,4.119255947972489,3.7277725310448018,5.227358233816948,#000000,0.8410313702626796,3.7496544757673695,0.42845669849399787,0,,,0.0,0.0,0.0,0.0,50.094550515075355,-5.050505030120192,True,False,False,False,True,0.0
2025-07-11 00:00:00+00:00,4.03,4.12,3.89,4.07,595307,8.484832218885959,6.3770636555178255,5.805372000133083,4.8484754181884915,4.118163018067013,3.73445122765923,5.224794469580808,#000000,0.8119534891042862,3.7583579141683305,0.3345537515102424,0,,,0.0,0.0,0.0,0.0,50.686969783956144,-4.387094285697913,True,False,False,False,True,0.0
2025-07-18 00:00:00+00:00,4.32,4.4584,3.81,4.0,1187409,8.464260447611528,6.361650822982094,5.791939444997337,4.841075956299143,4.119735352213868,3.7550287933604416,5.223010577245523,#000000,0.7683485273361407,3.785626730995155,0.6954829091135427,0,,,0.0,0.0,0.0,0.0,52.318361570948284,-2.711284137507114,True,False,False,False,True,0.0
2025-07-25 00:00:00+00:00,4.14,4.5,4.035,4.39,847952,8.44978866421404,6.350921831675461,5.7826544807913836,4.836125716557836,4.121229726716604,3.7695260371775032,5.2217888015852205,#000000,0.7349059387016112,3.893843560635241,0.3349495852484926,0,,,0.0,0.0,0.0,0.0,52.58886649051847,-2.3429764337385777,True,False,False,False,True,0.0
2025-08-01 00:00:00+00:00,2.96,4.28,2.95,4.13,1957362,8.410280872934974,6.317071087549389,5.750458917115584,4.809913136744519,4.098239177035684,3.7447411864107356,5.193198802571641,#000000,0.7153698218279416,3.718193420807539,-1.0598621827101578,0,,,0.0,0.0,0.0,0.0,48.51186615274166,-2.3429764337385777,True,False,False,False,False,0.0
2025-08-08 00:00:00+00:00,2.7,3.09,2.685,3.05,2080064,8.364257329456905,6.275061100470064,5.709102392900251,4.7722311744942765,4.056706868261999,3.684057882448525,5.1471446764846425,"rgba(239, 83, 80, 0.5)",0.7240291915872111,3.563361702652913,-1.192440460529303,0,,,0.0,0.0,0.0,0.0,44.91954220857214,0.09506644668483233,True,False,False,True,False,0.0
2025-08-15 00:00:00+00:00,2.93,3.115,2.67,2.72,2816718,8.304013013023384,6.221040920759453,5.65643093787049,4.725432531158379,4.007986243551129,3.6201617551668277,5.09265553525253,"rgba(239, 83, 80, 0.5)",0.727848241780678,3.4628333360420256,-0.7320665290589294,0,,,0.0,0.0,0.0,0.0,43.37141716075882,-1.3170697608105328,True,False,False,True,False,0.0
2025-08-22 00:00:00+00:00,2.84,2.99,2.66,2.95,1145350,8.279559639819563,6.199081312239563,5.63500646401923,4.706310468956996,3.988065801147427,3.594660115805243,5.070604504415868,"rgba(239, 83, 80, 0.5)",0.7272156699568519,3.427859757179472,-0.8083705858735849,0,,,0.0,0.0,0.0,0.0,42.00848291606223,-2.5843444749823163,False,False,False,True,False,0.0
2025-08-29 00:00:00+00:00,3.15,3.3,2.81,2.85,1986464,8.239635739262045,6.16451277970193,5.601939121003991,4.678458547589517,3.9623817187954304,3.5677324304849156,5.040462012516564,"rgba(239, 83, 80, 0.5)",0.7237440939404459,3.402947148848072,-0.3494980490561156,0,,,0.0,0.0,0.0,0.0,42.39554364664676,-2.5843444749823163,True,False,False,True,False,0.0
